1,79,GAL-NB-165-57,2023-08-06,48.46,1.252,16.94,13.26,0.198,1.92,1.82,0.22,0.3,0.146,84.52,15.19,57.33,1.48,20.05,15.69,0.23,2.28,2.16,0.26,0.35,0.17,15,16,24,157,359,32,98,270,45,15.2,28,56,99,13,24,82,6,26,2,1366,0.14,84.65,84.69,99.88,101.35,19.7,23.8,36.4,230.5,400.6,35,115.5,364.4,56.5,21.8,37.3,69.8,123.2,14,28.3,100.5,6.8,30.8,2.6,1718,0.17
1,81,GAL-NB-165-58,2023-08-06,52.42,1.743,14.64,11.82,0.211,4.75,8.51,2.65,0.79,0.299,97.84,2.07,53.58,1.78,14.97,12.08,0.22,4.86,8.7,2.7,0.81,0.31,17,42,36,302,488,29,316,170,35,11.5,21,25,119,6,18,43,4,27,2,1709,0.17,98.01,98.06,100.13,101.44,21.7,60.8,54.8,443.8,544.7,31.3,374.2,229.8,44.1,16.5,28.4,31.4,147.9,6.2,21.2,53.1,4.1,30.9,1.9,2147,0.21
1,84,GAL-NB-165-59,2023-08-06,46.48,1.788,24.42,12.83,0.126,1.19,2.14,0.57,0.46,0.213,90.21,9.32,51.53,1.98,27.06,14.22,0.14,1.32,2.38,0.63,0.51,0.24,9,16,26,124,624,43,156,398,48,24.1,37,20,276,19,29,74,8,34,2,1969,0.2,90.41,90.46,99.78,101.2,11.9,24,39.6,182.3,696.9,47,185,538,60.8,34.5,49.9,24.6,343.6,20.7,34.6,90.4,9.5,40.1,2.5,2436,0.24
1,85,GAL-NB-165-60,2023-08-06,47.32,1.518,23.13,8.84,0.033,1,1.76,0.23,0.48,0.24,84.55,15.26,55.97,1.79,27.35,10.45,0.04,1.18,2.08,0.27,0.57,0.28,10,15,20,117,594,39,121,406,45,24.4,32,36,147,21,24,64,9,29,3,1757,0.18,84.73,84.77,100.03,101.01,12.9,21.4,31,172.2,663.2,42.3,143,548.4,57.1,35,43.6,44.9,183.3,22.6,27.6,78.7,10.3,34.3,3.7,2176,0.22
1,86,GAL-NB-165-61,2023-08-06,47.29,1.6,23.64,8.93,0.038,1.05,2.01,0.26,0.49,0.28,85.59,14.22,55.26,1.87,27.62,10.43,0.04,1.23,2.34,0.3,0.58,0.33,11,20,22,141,673,40,148,424,42,25,32,33,154,21,20,58,9,23,2,1898,0.19,85.78,85.82,100.04,101.03,13.8,29.8,33.8,206.9,751,43.5,174.9,572.7,53.3,35.8,43.4,41.9,191.9,22.8,23.3,70.9,10.7,26.6,2.3,2349,0.23
1,89,GAL-NB-165-62,2023-08-06,55.06,1.712,14.34,10.19,0.193,4.71,8.57,2.76,1.46,0.312,99.31,0.65,55.44,1.72,14.44,10.26,0.19,4.74,8.63,2.78,1.47,0.31,14,40,35,294,607,36,312,168,36,11.1,20,28,117,6,17,42,4,25,0,1815,0.18,99.49,99.54,100.19,101.32,18.3,59.2,53.6,432.7,678,39.2,369.1,227.3,45.3,15.8,27.5,35.2,146,6.2,20.5,51.7,4.6,29.4,0.4,2260,0.23
1,18,GAL-NB-165-63,2023-08-06,50.84,3.578,13.03,14.49,0.204,4.01,8.81,2.56,1.03,0.562,99.11,0.76,51.29,3.61,13.15,14.62,0.21,4.05,8.88,2.59,1.04,0.57,20,13,33,417,547,27,245,270,53,24.9,22,24,158,7,32,70,5,38,3,2008,0.2,99.31,99.37,100.12,101.73,25.4,19,50.1,614.1,610.5,29.3,290.2,364.8,66.7,35.6,30.2,30,196.1,7.9,37.8,85.7,6,43.9,2.9,2546,0.25
1,30,GAL-NB-165-64,2023-08-06,48.1,3.331,13.15,14.47,0.222,5.82,10.21,2.43,0.68,0.782,99.19,0.27,48.49,3.36,13.26,14.59,0.22,5.87,10.29,2.45,0.69,0.79,41,181,41,363,589,10,248,274,57,26.1,21,44,151,7,35,80,2,45,1,2215,0.22,99.41,99.47,99.74,101.35,52.6,265,62.3,533.4,657.2,11,293.2,369.4,72.1,37.3,28.9,55.4,187.9,7.3,41,98.8,2.8,52.2,0.6,2828,0.28
1,21,GAL-NB-165-65,2023-08-06,61.24,2.504,16.19,9.06,0.09,1.98,1.83,0.62,0.7,0.048,94.26,5.41,64.97,2.66,17.18,9.62,0.1,2.1,1.94,0.65,0.74,0.05,22,37,16,162,276,63,126,363,18,31.2,24,28,100,16,18,42,13,18,2,1376,0.14,94.4,94.44,99.85,100.85,28.6,53.4,25.3,238.5,308.3,68.6,149.3,489.9,23.2,44.6,31.9,35.4,124.5,17.2,21.1,51.3,15,20.7,2.6,1749,0.17
1,22,GAL-NB-165-66,2023-08-07,60.16,2.403,13.69,8.3,0.087,2.2,1.96,0.58,0.76,0.027,90.18,9.42,66.71,2.66,15.18,9.2,0.1,2.44,2.17,0.65,0.84,0.03,19,35,15,167,389,53,128,330,16,29.8,17,25,81,13,15,31,12,14,2,1390,0.14,90.32,90.36,99.78,100.7,24.7,50.7,22.6,244.9,434.5,57.6,152,445.1,19.7,42.6,23.5,30.8,100.3,13.7,18,38.3,13.3,16.4,2,1751,0.18
1,25,GAL-NB-165-67,2023-08-07,51.5,1.769,14.72,10.12,0.17,5.68,10.34,2.11,0.23,0.226,96.88,2.69,53.16,1.83,15.2,10.45,0.18,5.87,10.68,2.18,0.23,0.23,39,104,35,293,311,8,237,140,80,12.2,19,16,74,6,90,101,3,77,1,1648,0.16,97.04,97.09,99.78,100.9,49.4,152.1,53.5,431,347.6,8.5,280.7,189.2,102.1,17.5,25.2,20.4,91.9,6.8,105.3,124.2,3.6,90.4,1.4,2101,0.21
1,26,GAL-NB-165-68,2023-08-07,63.68,3.99,11.21,7.91,0.098,1.71,2.07,1.21,1.2,0.025,93.1,6.71,68.4,4.29,12.04,8.5,0.11,1.84,2.23,1.3,1.29,0.03,15,21,12,200,430,51,144,494,18,40.3,16,21,71,23,27,69,15,22,2,1689,0.17,93.27,93.32,100.02,100.9,19,30.7,17.8,294.2,479.7,55.7,170,667.2,22.6,57.7,21.4,26.1,88.2,24.6,31.2,84.5,17.1,25.6,2.1,2135,0.21
1,28,GAL-NB-165-69,2023-08-07,51.47,1.703,14.92,10.23,0.166,6.28,11.01,2.31,0.42,0.267,98.78,1.18,52.11,1.72,15.1,10.36,0.17,6.35,11.15,2.34,0.43,0.27,45,100,36,283,243,12,242,139,31,11.7,19,48,98,4,18,37,3,20,3,1393,0.14,98.92,98.96,100.15,101.28,57.2,146.3,55,415.9,271.3,12.9,285.8,187.5,39.8,16.7,25.3,59.5,121.6,4.8,21.6,46,3.9,23.9,2.9,1798,0.18
1,29,GAL-NB-165-70,2023-08-07,51.45,1.711,14.92,10.09,0.161,6.32,10.96,2.29,0.43,0.263,98.61,1.33,52.18,1.74,15.13,10.23,0.16,6.41,11.12,2.33,0.44,0.27,50,107,36,282,244,12,243,138,31,12.1,18,44,91,2,17,34,2,22,1,1387,0.14,98.75,98.79,100.12,101.24,63.1,155.9,55.6,415,272.8,13.6,287.2,187,39.1,17.3,24.1,55.4,113.7,2.5,19.6,41.3,2.8,25.4,0.9,1792,0.18
1,61,GAL-NB-165-71,2023-08-07,46.7,3.992,12.2,14.82,0.227,3.5,9.85,2.36,0.82,1.996,96.46,3.16,48.41,4.14,12.64,15.37,0.24,3.63,10.21,2.45,0.85,2.07,21,32,40,251,971,27,272,532,116,53.9,26,20,220,12,77,169,5,100,1,2946,0.29,96.75,96.82,99.99,101.63,26.5,46.7,61.9,369.4,1083.8,29.4,321.9,719.1,147.5,77.2,35.3,24.6,273.5,12.6,90.8,207.7,5.4,116.8,1.3,3651,0.37
1,65,GAL-NB-165-72,2023-08-07,50.51,7.622,11.16,16.16,0.246,2.24,3.32,0.83,0.6,0.448,93.15,6.54,54.22,8.18,11.99,17.35,0.26,2.41,3.57,0.9,0.65,0.48,28,107,33,426,633,27,167,436,51,45.2,17,23,139,10,33,103,4,44,2,2327,0.23,93.38,93.45,99.99,101.78,35.1,156,50.4,626.9,707.2,29,197.4,588.6,65.1,64.6,23.1,28.2,172.5,11.1,38.4,126.1,4.8,51.3,2.2,2978,0.3
1,66,GAL-NB-165-73,2023-08-07,48.21,3.747,13.34,13.93,0.225,4.52,9.78,2.33,0.72,0.948,97.75,1.69,49.32,3.83,13.65,14.25,0.23,4.62,10.01,2.38,0.74,0.97,32,113,41,393,860,18,272,317,69,31.9,23,28,154,8,45,104,4,57,1,2572,0.26,98.01,98.08,99.76,101.31,40.6,165.6,62.9,578,960.3,19.6,321.6,428,88.1,45.6,31.6,35.6,192.3,8.9,52.5,127.3,4.4,66.7,0.8,3230,0.32
1,67,GAL-NB-165-74,2023-08-07,48.68,3.633,13.22,13.87,0.193,4.25,9.81,2.3,0.67,0.862,97.49,2.29,49.93,3.73,13.56,14.23,0.2,4.36,10.06,2.36,0.69,0.88,26,117,40,378,806,22,269,312,65,30.5,22,35,157,8,45,99,3,57,2,2494,0.25,97.74,97.8,100.09,101.63,33.6,170.8,61.5,556.3,899.9,23.8,318.1,420.8,83.1,43.6,30.2,44.1,195,8.3,53.3,121.3,3.9,66.7,1.8,3136,0.31
1,68,GAL-NB-165-75,2023-08-07,64.96,1.641,9.3,8.47,0.105,2.78,4.14,0.9,0.9,0.332,93.52,6.32,69.46,1.75,9.95,9.05,0.11,2.97,4.43,0.96,0.96,0.36,20,55,21,192,527,38,149,253,49,20.6,14,42,91,8,41,79,6,44,3,1653,0.17,93.69,93.73,100.05,100.99,26.1,80.3,32.6,282.5,588.9,41.6,176.6,341.4,62,29.5,18.4,52.3,113.1,9,47.9,97.4,7,51.5,3,2061,0.21
1,70,GAL-NB-165-76,2023-08-07,47.87,3.426,13.47,13.51,0.219,4.6,10.76,2.33,0.51,0.811,97.5,2.17,49.1,3.51,13.81,13.86,0.22,4.71,11.03,2.39,0.53,0.83,29,188,42,374,480,14,263,276,59,26.7,22,39,150,6,35,79,3,47,1,2135,0.21,97.72,97.78,99.95,101.45,36.8,275.2,64.2,550.2,536.5,15.2,311.3,373.2,74.9,38.2,29.3,49.1,187.2,6.5,40.8,97.1,3,55.2,0.9,2745,0.27
1,154,GAL-NB-165-77,2023-08-07,56.29,2.06,13.77,11.53,0.17,3.32,6.65,3.31,1.74,0.349,99.18,0.77,56.75,2.08,13.88,11.63,0.17,3.35,6.7,3.34,1.75,0.35,11,7,31,353,713,51,309,195,38,13.4,22,24,126,8,27,54,5,28,1,2018,0.2,99.39,99.43,100.2,101.48,14.6,10.7,48.1,518.9,795.8,55.6,365.2,263.9,48.3,19.2,29,30.6,157.3,9.1,31.4,66.2,5.6,33.2,0.9,2504,0.25
1,158,GAL-NB-165-78,2023-08-07,52.88,1.928,14.87,11.22,0.129,3.36,7.91,2.74,0.64,0.445,96.12,3.66,55.01,2.01,15.47,11.67,0.13,3.5,8.23,2.85,0.67,0.46,19,43,41,298,513,13,333,166,58,12.7,20,57,121,5,24,42,4,30,1,1802,0.18,96.3,96.35,100.01,101.26,24.2,63.1,62.7,438.5,573.2,13.8,394,224.4,74.1,18.2,27.4,71.7,150.1,5.6,28,52.1,4,35,1.1,2261,0.23
1,159,GAL-NB-165-79,2023-08-07,49.73,2.159,16.22,13.23,0.155,2.62,6.97,2.79,0.28,0.323,94.46,5.11,52.64,2.29,17.17,14,0.16,2.77,7.38,2.95,0.3,0.34,22,53,44,297,490,4,342,181,32,13.7,24,56,118,8,18,38,3,25,1,1770,0.18,94.64,94.69,99.79,101.26,27.8,77.8,67.6,436.7,547.2,4.4,404.4,244.3,40.8,19.6,31.7,70.3,147.3,8.6,20.7,47.1,3.8,29.3,1.2,2231,0.22
1,161,GAL-NB-165-80,2023-08-07,50.54,1.969,15.27,12.45,0.172,4.13,9.1,2.77,0.35,0.329,97.08,2.79,52.06,2.03,15.73,12.82,0.18,4.26,9.38,2.85,0.36,0.34,21,46,42,338,369,9,351,167,43,11.9,22,60,120,5,20,42,3,27,2,1698,0.17,97.25,97.29,100.08,101.46,26.9,67.2,63.9,497.4,411.6,9.5,414.8,226,55.1,17.1,29.1,74.8,149.5,5.9,23.4,51.1,3.5,31.5,1.8,2160,0.22
1,163,GAL-NB-165-81,2023-08-07,52.23,1.818,14.05,11.94,0.188,4.79,8.93,2.68,0.9,0.306,97.84,1.82,53.39,1.86,14.36,12.2,0.19,4.9,9.12,2.74,0.92,0.31,20,41,39,351,447,24,330,154,37,12.1,21,65,115,5,14,40,3,26,2,1745,0.17,98.01,98.06,99.87,101.2,26,59.9,59.2,516.1,499.3,26.3,390.5,207.9,46.4,17.3,28.1,81.1,143.5,5,16.2,49.6,3.5,30.2,1.8,2208,0.22
1,112,GAL-NB-165-82,2023-08-07,49.91,3.663,13.3,13.91,0.192,3.97,8.61,2.49,0.85,0.574,97.45,2.08,51.21,3.76,13.64,14.27,0.2,4.07,8.83,2.55,0.87,0.59,20,11,34,416,565,15,255,274,55,25.9,23,27,170,7,37,72,5,41,2,2055,0.21,97.66,97.71,99.8,101.34,25.5,16.2,51.6,612.2,630.8,16.9,301.4,370,69.6,37.1,31.1,33.6,211.3,7.6,43,88.1,6.1,48.1,2.2,2602,0.26
1,114,GAL-NB-165-83,2023-08-08,52.8,3.184,17.9,10.13,0.143,2.09,1.47,0.39,0.1,0.057,88.26,11.62,59.83,3.61,20.28,11.48,0.16,2.36,1.66,0.44,0.11,0.06,29,52,20,187,252,6,94,413,21,34.4,23,106,72,18,27,72,13,22,3,1465,0.15,88.41,88.45,100.07,101.19,37.1,76.7,31.2,275,280.8,7.1,111.5,557.3,26.5,49.1,30.9,132.1,89.5,19.5,31.6,88.9,14.9,26.1,2.9,1889,0.19
1,115,GAL-NB-165-84,2023-08-08,53.31,4.844,15,10.29,0.095,2.2,1.24,0.31,0.18,0.041,87.51,12.49,60.92,5.54,17.14,11.76,0.11,2.51,1.42,0.36,0.2,0.05,27,50,19,248,200,10,78,517,18,46.9,22,62,89,14,17,56,17,22,3,1518,0.15,87.66,87.71,100.2,101.34,33.9,73.7,29.7,365.3,223.5,10.7,92.2,698.6,22.6,67,30.2,78,111.2,15.3,20,69.4,19.2,25.3,3.2,1989,0.2
1,116,GAL-NB-165-85,2023-08-08,48.98,3.537,13.34,9.72,0.109,2.49,7.51,0.31,0.14,0.051,86.18,13.66,56.83,4.1,15.48,11.27,0.13,2.89,8.71,0.36,0.16,0.06,28,57,22,230,180,7,97,345,24,29.4,18,43,103,9,19,36,9,19,2,1278,0.13,86.31,86.35,100.01,101.09,36.1,83.8,33.3,338,201.1,7.6,114.6,466.4,30.5,42.1,24.6,53.7,128.6,9.8,22.3,44.6,10.1,22.3,1.8,1671,0.17
1,117,GAL-NB-165-86,2023-08-08,49.29,1.948,16.2,11.46,0.127,5.13,7.61,1.55,0.35,0.255,93.91,5.98,52.48,2.07,17.25,12.2,0.14,5.46,8.1,1.65,0.37,0.27,54,125,40,274,472,11,181,157,56,13.6,19,26,85,6,102,138,2,112,1,1876,0.19,94.1,94.15,100.13,101.4,68.3,183,61.8,402.4,527.1,12.5,213.5,212.3,70.5,19.4,25.9,32.3,106.4,6.5,119.6,169.8,2.8,131.2,0.8,2366,0.24
1,119,GAL-NB-165-87,2023-08-08,49.05,1.749,15.34,11,0.139,5.82,9.58,1.87,0.2,0.274,95.02,4.94,51.62,1.84,16.14,11.58,0.15,6.12,10.08,1.97,0.21,0.29,49,114,37,273,290,7,221,140,49,12.4,19,38,87,4,60,88,2,63,0,1556,0.16,95.18,95.22,100.16,101.38,62.8,167.2,57.4,401.1,324.1,8.2,261.8,189.7,61.7,17.7,25.7,47.9,108.5,3.9,70.8,108.2,2.7,73,0.1,1992,0.2
1,120,GAL-NB-165-88,2023-08-08,49.95,1.756,14.9,11.16,0.165,5.8,10.94,2.2,0.25,0.313,97.44,2.27,51.26,1.8,15.29,11.46,0.17,5.95,11.23,2.26,0.26,0.32,46,106,37,283,225,6,243,142,31,12.6,20,54,99,4,19,36,3,23,1,1391,0.14,97.58,97.62,99.89,101.13,58.1,154.5,57.5,416.9,251.6,6.9,286.8,192.3,39.5,18,26.6,67.3,123.4,3.9,21.9,44.7,3.1,27.4,0.7,1801,0.18
1,55,GAL-NB-165-89,2023-08-08,47.76,3.557,13.67,13.42,0.225,4.52,10.57,2.35,0.44,0.906,97.41,2.15,49.03,3.65,14.04,13.78,0.23,4.64,10.85,2.41,0.45,0.93,27,187,42,385,541,11,273,275,69,27.3,22,31,140,7,39,85,2,55,0,2218,0.22,97.64,97.7,99.85,101.34,34.1,273.8,64.7,566.1,603.7,12.1,322.3,372.1,87.3,39,29.2,38.5,174.8,7.2,45.5,105,2.3,64.2,0.4,2842,0.28
1,56,GAL-NB-165-90,2023-08-08,42.46,1.052,8.79,12.49,0.874,3.94,10.46,0.19,0.53,0.172,80.95,19.01,52.45,1.3,10.85,15.43,1.08,4.86,12.92,0.24,0.65,0.21,41,63,22,170,612,31,111,181,40,12.7,15,52,99,6,25,40,3,31,4,1559,0.16,81.11,81.15,100.16,101.54,51.8,92.3,33.5,249.8,683.2,33.9,131.5,243.9,50.4,18.2,20.7,65.6,123.2,6.6,29.2,49.4,3,36.7,4.4,1927,0.19
1,57,GAL-NB-165-91,2023-08-08,46.94,3.612,14.41,13.57,0.154,3.83,9.05,2.35,0.39,0.868,95.18,4.37,49.32,3.79,15.14,14.26,0.16,4.03,9.51,2.47,0.41,0.91,31,204,42,346,519,13,292,273,59,27.3,24,26,142,6,37,83,2,51,2,2178,0.22,95.4,95.46,99.83,101.34,39.8,298.5,65,509.1,579,13.7,345,369.2,74.7,39.1,31.7,32.2,176.2,6.3,43.6,101.9,2.1,59.7,2.4,2789,0.28
1,46,GAL-NB-165-92,2023-08-08,46.62,3.998,12.18,14.79,0.228,3.46,9.89,2.36,0.81,1.997,96.33,3.31,48.39,4.15,12.64,15.35,0.24,3.59,10.27,2.45,0.84,2.07,18,29,41,249,970,26,271,530,115,52.8,26,22,218,11,77,173,4,101,0,2934,0.29,96.62,96.7,100.01,101.65,22.9,42.7,62.4,366.5,1082.9,28.8,320,716.1,145.7,75.5,34.5,27.1,271.8,11.8,90.1,213.1,4.5,117.7,0.5,3635,0.36
1,52,GAL-NB-165-93,2023-08-10,51.82,9.157,10.4,16.64,0.269,1.63,2.9,0.77,0.42,0.381,94.39,5.29,54.9,9.7,11.02,17.63,0.29,1.73,3.07,0.82,0.44,0.4,26,107,31,489,594,20,166,509,48,51.5,16,26,154,10,31,95,4,43,3,2423,0.24,94.63,94.7,99.99,101.84,32.9,156.1,47,718.9,663.5,21.7,196.6,687.6,60.8,73.7,22,32.5,191.4,11.3,36.2,117,4.3,49.6,3.8,3127,0.31
1,53,GAL-NB-165-94,2023-08-10,49.56,3.284,13.26,13.15,0.219,4.27,9.92,2.09,0.47,0.787,97.02,2.73,51.09,3.39,13.67,13.56,0.23,4.4,10.22,2.16,0.49,0.81,29,178,42,360,616,14,257,280,76,26,22,38,135,6,44,86,3,55,2,2268,0.23,97.24,97.31,100.03,101.49,37.5,259.5,63.7,529.4,687.9,15.6,304.3,377.6,96.2,37.2,29.1,47.3,168.4,6.9,51.1,105.6,3.5,64.3,2.5,2888,0.29
1,54,GAL-NB-165-95,2023-08-10,50.53,1.989,12.02,15.54,0.194,3.62,4.49,0.88,0.69,0.131,90.08,9.86,56.09,2.21,13.34,17.25,0.22,4.02,4.98,0.98,0.77,0.15,38,102,28,206,550,32,197,233,42,18.9,17,56,113,7,38,81,4,53,2,1816,0.18,90.26,90.31,100.17,101.9,47.8,148.4,43,302.7,613.5,35.4,232.5,314.1,53.6,27.1,22.2,70.2,140.7,8,44.5,99.1,4.7,62.1,2.4,2272,0.23
1,59,GAL-NB-165-96,2023-08-10,47.02,3.421,14.03,13.39,0.164,4.31,9.57,2.31,0.41,0.728,95.35,4.34,49.32,3.59,14.71,14.04,0.17,4.52,10.04,2.42,0.43,0.76,32,194,42,346,466,14,277,258,62,25.3,22,34,142,8,34,77,2,48,0,2084,0.21,95.56,95.61,99.96,101.44,40.7,283,64,509.3,520.2,15.4,327.9,348.5,79,36.2,30.1,42.9,176.8,8.3,39.5,95.2,2.4,56.3,0.5,2676,0.27
2,183,GAL-NB-165-2 ,2023-08-03,45.26,1.931,20.28,13.05,0.222,1.83,1.7,0.51,0.1,0.202,85.08,14.52,53.19,2.27,23.83,15.34,0.26,2.15,2,0.6,0.11,0.24,8,20,35,132,239,6,133,341,48,20.7,30,25,198,21,38,90,6,39,3,1434,0.14,85.23,85.27,99.78,101.23,10.7,29.7,54,193.5,267.1,6.4,156.8,460.3,61.2,29.6,40.6,31.5,246.1,22.3,44.7,111,7.2,45.6,3.5,1822,0.18
3,183,GAL-NB-165-2,2023-08-23,45.54,1.945,20.37,12.84,0.225,1.85,1.7,0.51,0.09,0.206,85.28,14.52,53.4,2.28,23.89,15.06,0.26,2.17,2,0.59,0.11,0.24,10,22,35,132,242,6,132,338,48,19.9,29,27,199,21,41,90,7,40,1,1440,0.14,85.42,85.46,99.98,101.4,13.2,32,54.2,193.6,270.3,6.7,156.7,456.9,60.9,28.5,39.2,33.9,247.3,22.2,48,110.5,7.4,47,1.5,1830,0.18
2,133,GAL-NB-165-25 ,2023-08-04,80.5,0.265,3.82,2.35,0.032,1.04,1.26,0.08,0.21,0.015,89.56,10.31,89.89,0.3,4.26,2.62,0.04,1.16,1.41,0.08,0.23,0.02,5,12,5,52,213,20,43,55,14,3.3,6,8,29,1,10,11,3,10,2,502,0.05,89.61,89.62,99.92,100.19,6.7,17.4,6.9,76.9,238.4,22.1,51.1,73.8,18.2,4.7,7.6,9.4,35.5,0.9,11.6,13.7,3.4,11.5,2.3,612,0.06
3,133,GAL-NB-165-25,2023-08-08,80.63,0.26,3.82,2.33,0.032,1.03,1.25,0.09,0.21,0.022,89.67,10.31,89.91,0.29,4.26,2.6,0.04,1.15,1.4,0.1,0.23,0.02,6,12,4,51,214,20,42,54,14,3.1,5,7,28,2,10,11,2,11,1,499,0.05,89.72,89.74,100.04,100.3,7.9,16.9,6.8,74.6,239.3,21.9,50.1,72.8,18.3,4.4,7.1,8.9,35.5,1.7,11.6,13.2,2.7,12.9,1,608,0.06
2,145,GAL-NB-165-48 ,2023-08-06,54.52,2.591,13.63,11.51,0.194,2.24,6.22,3.15,2.8,1.076,97.93,1.57,55.67,2.65,13.91,11.76,0.2,2.29,6.35,3.21,2.86,1.1,6,0,25,145,3815,50,316,500,51,24,24,10,130,12,50,103,7,50,2,5321,0.53,98.47,98.55,100.13,101.41,7.8,0,38.7,213,4259.6,54.1,373.7,675,64.7,34.3,32,13.1,161.5,13.5,59,127.2,7.9,58.8,2.5,6196,0.62
3,145,GAL-NB-165-48,2023-08-08,54.25,2.58,13.53,11.56,0.192,2.25,6.21,3.15,2.79,1.068,97.58,1.57,55.6,2.64,13.87,11.84,0.2,2.3,6.36,3.23,2.86,1.09,3,0,26,145,3784,49,316,498,50,23,24,11,133,12,49,101,7,52,2,5285,0.53,98.11,98.2,99.77,101.06,4.3,0,39.2,212.7,4225,53.6,373.3,673.3,63.9,32.9,32.1,13.9,165.3,12.8,57.9,123.9,7.8,60.8,2.1,6155,0.62
2,61,GAL-NB-165-71 ,2023-08-07,46.7,3.992,12.2,14.82,0.227,3.5,9.85,2.36,0.82,1.996,96.46,3.16,48.41,4.14,12.64,15.37,0.24,3.63,10.21,2.45,0.85,2.07,21,32,40,251,971,27,272,532,116,53.9,26,20,220,12,77,169,5,100,1,2946,0.29,96.75,96.82,99.99,101.63,26.5,46.7,61.9,369.4,1083.8,29.4,321.9,719.1,147.5,77.2,35.3,24.6,273.5,12.6,90.8,207.7,5.4,116.8,1.3,3651,0.37
3,61,GAL-NB-165-71,2023-08-08,46.78,3.893,12.13,14.14,0.243,3.33,10.67,2.44,1.02,1.947,96.59,3.16,48.43,4.03,12.55,14.64,0.25,3.45,11.05,2.52,1.06,2.02,24,30,41,243,1730,24,284,529,112,53.2,27,24,236,12,73,168,3,98,1,3712,0.37,96.97,97.05,100.21,101.78,29.9,43.9,62.3,357.2,1931.1,26.2,336.1,714.7,142.4,76.1,36.4,30.3,293.9,13.2,86.1,206.1,3.8,114.1,1.3,4505,0.45
